year,record_scope,row_type,regime,level,entity_id,chgis_sys_id,state_id,state_name,prefecture_id,prefecture_name,county_id,county_name,administrative_name,map_label,is_fief,fief_id,fief_rank,holder_text,uncertain,qiao,longitude,latitude,map_drawn,geometry_status,unmapped_reason,chgis_source,book_page,pdf_page,source_title,source_url
588,chgis_map_layer,county_seat,同時期CHGIS,county,,40996,,,,,,,臨汝縣,臨汝縣,0,,,,0,0,116.33857700116478,27.985128999363035,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41001,,,,,,,宜黃縣,宜黃縣,0,,,,0,0,116.22269700101106,27.547721999462517,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41007,,,,,,,西豐縣,西豐縣,0,,,,0,0,116.35726700117668,27.768603999361055,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41008,,,,,,,定川縣,定川縣,0,,,,0,0,116.39596800123924,28.069619999315577,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41009,,,,,,,巴山縣,巴山縣,0,,,,0,0,115.97026600076923,27.667487999598123,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41010,,,,,,,新建縣,新建縣,0,,,,0,0,115.90254100071134,27.664376999630353,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41011,,,,,,,安浦縣,安浦縣,0,,,,0,0,115.6729790005262,27.227242999734003,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41013,,,,,,,西寧縣,西寧縣,0,,,,0,0,116.01732200080393,27.48862599958088,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41092,,,,,,,南昌縣,南昌縣,0,,,,0,0,115.89772000073947,28.674895999599205,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41098,,,,,,,豐城縣,豐城縣,0,,,,0,0,115.74778200060615,28.13088199968324,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41108,,,,,,,鐘陵縣,鐘陵縣,0,,,,0,0,116.2590710010877,28.364484999399522,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41111,,,,,,,新吳縣,新吳縣,0,,,,0,0,115.25537900033187,28.741195999827795,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41130,,,,,,,艾縣,艾縣,0,,,,0,0,114.34673800008322,28.971079999958825,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41142,,,,,,,永修縣,永修縣,0,,,,0,0,115.51463000047464,29.207559999743467,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41154,,,,,,,彭澤縣,彭澤縣,0,,,,0,0,116.23218600109044,29.584999999354505,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41166,,,,,,,鄱陽縣,鄱陽縣,0,,,,0,0,116.6638330016466,28.994166999009447,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41171,,,,,,,余干縣,余干縣,0,,,,0,0,116.68195300166471,28.691544999015132,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41175,,,,,,,銀城縣,銀城縣,0,,,,0,0,117.94197000414785,29.112040996614432,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41189,,,,,,,安仁縣,安仁縣,0,,,,0,0,116.90325900201573,28.40442999878858,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41196,,,,,,,廣晉縣,廣晉縣,0,,,,0,0,116.76658600181673,29.578492998841618,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41199,,,,,,,上饒縣,上饒縣,0,,,,0,0,117.96489000425038,28.45069099671719,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41202,,,,,,,葛陽縣,葛陽縣,0,,,,0,0,117.42131100303342,28.401875997989766,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41221,,,,,,,望蔡縣,望蔡縣,0,,,,0,0,114.92675000020277,28.24136899989875,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41233,,,,,,,廣豐縣,廣豐縣,0,,,,0,0,115.86183800069406,28.133996999634114,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41236,,,,,,,汝南縣,汝南縣,0,,,,0,0,115.95586800081156,29.666966999531304,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41237,,,,,,,晉陽縣,晉陽縣,0,,,,0,0,116.96776900214037,30.348390998484433,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41238,,,,,,,和城縣,和城縣,0,,,,0,0,116.91141500204917,30.21321699858381,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41239,,,,,,,天水縣,天水縣,0,,,,0,0,116.73696600177107,29.82016999885427,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41118,,,,,,,豫寧縣,豫寧縣,0,,,,0,0,115.00853100024014,29.252776999874413,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41137,,,,,,,建昌縣,建昌縣,0,,,,0,0,115.76181800063976,29.087831999649637,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41217,,,,,,,建城縣,建城縣,0,,,,0,0,115.3722760003826,28.425597999802687,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41145,,,,,,,柴桑縣,柴桑縣,0,,,,0,0,115.94367300080019,29.641568999539228,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41377,,,,,,,丹陽縣,丹陽縣,0,,,,0,0,118.71336000314969,31.65600899238093,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41302,,,,,,,宛陵縣,宛陵縣,0,,,,0,0,118.74250000382364,30.94694099261783,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41305,,,,,,,宛陵縣,宛陵縣,0,,,,0,0,118.48513000412649,30.912299993947634,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41306,,,,,,,懷安縣,懷安縣,0,,,,0,0,119.11209900321481,30.46415699068784,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41310,,,,,,,寧國縣,寧國縣,0,,,,0,0,118.99633300351215,30.601193991337116,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41313,,,,,,,涇縣,涇縣,0,,,,0,0,118.4065860042724,30.686709994405373,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41314,,,,,,,安吳縣,安吳縣,0,,,,0,0,118.25991100424179,30.5902009950596,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41316,,,,,,,逡遒縣,逡遒縣,0,,,,0,0,118.75675200359674,31.141606992429228,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41317,,,,,,,當塗縣,當塗縣,0,,,,0,0,118.36799300415082,30.879165994493114,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41319,,,,,,,歙縣,歙縣,0,,,,0,0,118.4339450047132,29.865769994628593,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41323,,,,,,,黝縣,黝縣,0,,,,0,0,117.93932900401168,29.922755996403573,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41327,,,,,,,海寧縣,海寧縣,0,,,,0,0,118.22474700451399,29.782716995486314,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41340,,,,,,,南陵縣,南陵縣,0,,,,0,0,118.0410000037838,31.171690995682347,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41341,,,,,,,石城縣,石城縣,0,,,,0,0,117.22762300259274,30.482547998023666,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41345,,,,,,,臨城縣,臨城縣,0,,,,0,0,117.85781000371205,30.617897996459362,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41348,,,,,,,光陽縣,光陽縣,0,,,,0,0,117.88676500380932,30.416301996426895,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41349,,,,,,,石埭縣,石埭縣,0,,,,0,0,117.46669800306591,30.207768997580253,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41353,,,,,,,定陵縣,定陵縣,0,,,,0,0,117.95119500382802,30.721427996134107,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41355,,,,,,,廣封縣,廣封縣,0,,,,0,0,119.30697600139442,30.83772698904632,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41356,,,,,,,石封縣,石封縣,0,,,,0,0,119.4201890002684,30.894685988127122,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41365,,,,,,,於湖縣,於湖縣,0,,,,0,0,118.45684000376676,31.426514993843192,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41369,,,,,,,襄垣縣,襄垣縣,0,,,,0,0,118.3626180038678,31.334948994322072,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41371,,,,,,,繁昌縣,繁昌縣,0,,,,0,0,118.17478200389235,31.19104199517126,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41682,,,,,,,郴縣,郴縣,0,,,,0,0,113.02513900000332,25.80271899999853,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41690,,,,,,,便縣,便縣,0,,,,0,0,113.11494400000448,26.133933999998032,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41693,,,,,,,晉寧縣,晉寧縣,0,,,,0,0,113.41030100000928,25.954623999995732,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41707,,,,,,,盧陽縣,盧陽縣,0,,,,0,0,113.67976500001627,25.545516999992206,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41716,,,,,,,臨湘縣,臨湘縣,0,,,,0,0,112.97813400000393,28.198197999998392,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41725,,,,,,,醴陵縣,醴陵縣,0,,,,0,0,113.49410300001384,27.668517999993817,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41730,,,,,,,瀏陽縣,瀏陽縣,0,,,,0,0,113.88464800003385,28.34964799998415,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41853,,,,,,,衡山縣,衡山縣,0,,,,0,0,112.82908100000228,27.146649999999095,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41740,,,,,,,湘鄉縣,湘鄉縣,0,,,,0,0,112.51874600000087,27.737247999999685,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41745,,,,,,,岳陽縣,岳陽縣,0,,,,0,0,113.0808410000055,28.811719999997692,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41746,,,,,,,玉山縣,玉山縣,0,,,,0,0,113.11299100000599,28.807989999997467,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41747,,,,,,,湘濱縣,湘濱縣,0,,,,0,0,113.06809300000525,28.61817499999781,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41748,,,,,,,湘陰縣,湘陰縣,0,,,,0,0,112.86032700000294,28.751661999998824,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41756,,,,,,,益陽縣,益陽縣,0,,,,0,0,112.33528900000051,28.597808999999845,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41762,,,,,,,攸水縣,攸水縣,0,,,,0,0,113.42860600001129,27.156112999994992,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41770,,,,,,,茶陵縣,茶陵縣,0,,,,0,0,113.80075600002534,27.004593999988316,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41775,,,,,,,羅縣,羅縣,0,,,,0,0,113.06494000000528,28.825092999997786,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41783,,,,,,,建寧縣,建寧縣,0,,,,0,0,113.1652680000061,27.489171999997406,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41786,,,,,,,湘西縣,湘西縣,0,,,,0,0,113.02512800000413,27.407562999998287,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41788,,,,,,,新康縣,新康縣,0,,,,0,0,112.19560600000025,28.170389999999927,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41796,,,,,,,沅陵縣,沅陵縣,0,,,,0,0,110.396965,28.458191,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41806,,,,,,,辰陽縣,辰陽縣,0,,,,0,0,110.18264799999997,28.018481999999995,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41813,,,,,,,鹽泉縣,鹽泉縣,0,,,,0,0,110.56111599999998,28.654455999999993,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41814,,,,,,,夜郎縣,夜郎縣,0,,,,0,0,109.77827399999971,28.19003299999991,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41821,,,,,,,南平縣,南平縣,0,,,,0,0,112.20332900000018,25.38874999999994,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41829,,,,,,,臨武縣,臨武縣,0,,,,0,0,112.60959400000084,25.318958999999644,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41842,,,,,,,重安縣,重安縣,0,,,,0,0,112.36050900000046,27.00394499999985,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41838,,,,,,,陰山縣,陰山縣,0,,,,0,0,113.25382700000725,26.99598799999686,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41851,,,,,,,洡陽縣,洡陽縣,0,,,,0,0,112.94079700000292,26.509119999998784,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41843,,,,,,,臨烝縣,臨烝縣,0,,,,0,0,112.59703800000105,26.90161699999961,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41857,,,,,,,新城縣,新城縣,0,,,,0,0,112.9227140000028,26.609082999998837,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41860,,,,,,,湘潭縣,湘潭縣,0,,,,0,0,113.35610300000951,27.165908999995818,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41868,,,,,,,新寧縣,新寧縣,0,,,,0,0,112.33917800000036,26.29650599999987,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41903,,,,,,,漢壽縣,漢壽縣,0,,,,0,0,111.89573500000006,29.116981999999982,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41906,,,,,,,臨沅縣,臨沅縣,0,,,,0,0,111.69130000000003,29.034806999999994,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41907,,,,,,,沅南縣,沅南縣,0,,,,0,0,111.59529900000001,28.785905999999997,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41908,,,,,,,龍陽縣,龍陽縣,0,,,,0,0,111.96997100000009,28.911767999999984,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41919,,,,,,,藥山縣,藥山縣,0,,,,0,0,112.35051700000052,28.763648999999834,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41925,,,,,,,重華縣,重華縣,0,,,,0,0,112.6576990000016,28.9749159999994,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41935,,,,,,,零陽縣,零陽縣,0,,,,0,0,111.14300900000002,29.434099000000007,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41948,,,,,,,石門縣,石門縣,0,,,,0,0,111.373611,29.588543,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41950,,,,,,,作唐縣,作唐縣,0,,,,0,0,112.19654500000028,29.530962999999915,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41955,,,,,,,泠道縣,泠道縣,0,,,,0,0,112.0951430000001,25.510814999999962,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41958,,,,,,,泉陵縣,泉陵縣,0,,,,0,0,111.61256399999999,26.210339,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41960,,,,,,,謝沐縣,謝沐縣,0,,,,0,0,111.17401799999999,25.118279,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41961,,,,,,,祁陽縣,祁陽縣,0,,,,0,0,112.16732000000019,26.701960999999944,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41975,,,,,,,馮乘縣,馮乘縣,0,,,,0,0,111.47849000000001,24.823343,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41980,,,,,,,營浦縣,營浦縣,0,,,,0,0,111.620505,25.537297,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41981,,,,,,,永陽縣,永陽縣,0,,,,0,0,111.58136000000003,25.562844999999996,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,41996,,,,,,,營道縣,營道縣,0,,,,0,0,111.98636700000007,25.503416999999978,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42000,,,,,,,永昌縣,永昌縣,0,,,,0,0,111.77066800000004,26.852839999999997,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42003,,,,,,,舂陵縣,舂陵縣,0,,,,0,0,111.98302500000007,25.845576999999984,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42004,,,,,,,應陽縣,應陽縣,0,,,,0,0,111.483521,26.614882999999995,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42012,,,,,,,扶夷縣,扶夷縣,0,,,,0,0,111.23485700000002,27.005932,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42014,,,,,,,邵陵縣,邵陵縣,0,,,,0,0,111.474937,27.249315,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42017,,,,,,,都梁縣,都梁縣,0,,,,0,0,110.647535,26.738720000000008,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42020,,,,,,,邵陽縣,邵陽縣,0,,,,0,0,111.77311400000004,27.305274999999998,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42024,,,,,,,武強縣,武強縣,0,,,,0,0,110.62229100000002,26.730705,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42048,,,,,,,零陵縣,零陵縣,0,,,,0,0,109.49142799999908,28.751313999999674,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42070,,,,,,,大鄉縣,大鄉縣,0,,,,0,0,109.96596799999988,28.985163999999973,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42085,,,,,,,龍檦縣,龍檦縣,0,,,,0,0,109.81185199999979,27.19512899999993,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42094,,,,,,,吳昌縣,吳昌縣,0,,,,0,0,113.65890500002156,28.573445999990096,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42100,,,,,,,巴陵縣,巴陵縣,0,,,,0,0,113.09765600000601,29.37125999999744,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42102,,,,,,,安南縣,安南縣,0,,,,0,0,112.55928800000119,29.518756999999564,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42383,,,,,,,南巴縣,南巴縣,0,,,,0,0,111.13141600000002,21.628096,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42385,,,,,,,電白縣,電白縣,0,,,,0,0,111.00349900000002,22.016524000000004,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42387,,,,,,,務德縣,務德縣,0,,,,0,0,111.017957,22.151756,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42389,,,,,,,寧化縣,寧化縣,0,,,,0,0,111.11791200000002,22.18585,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42396,,,,,,,連江縣,連江縣,0,,,,0,0,111.34163700000002,21.493204,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42399,,,,,,,梁德縣,梁德縣,0,,,,0,0,110.938805,22.363495,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42405,,,,,,,石龍縣,石龍縣,0,,,,0,0,110.62531299999999,21.654027999999997,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42425,,,,,,,齊康縣,齊康縣,0,,,,0,0,110.15652600000001,20.261125999999997,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42435,,,,,,,扇沙縣,扇沙縣,0,,,,0,0,110.374313,21.395261999999995,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42436,,,,,,,椹縣,椹縣,0,,,,0,0,109.97308,21.328350999999984,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42448,,,,,,,武德縣,武德縣,0,,,,0,0,110.773739,19.759297,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42474,,,,,,,義倫縣,義倫縣,0,,,,0,0,109.20698700000057,19.814140999999587,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42524,,,,,,,合浦縣,合浦縣,0,,,,0,0,109.47006999999994,21.91325799999981,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42533,,,,,,,龍蘇縣,龍蘇縣,0,,,,0,0,109.55055199999987,22.422095999999858,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42534,,,,,,,大廉縣,大廉縣,0,,,,0,0,109.47640199999995,21.705571999999822,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42546,,,,,,,封山縣,封山縣,0,,,,0,0,109.33741799999973,22.22733699999968,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42553,,,,,,,安平縣,安平縣,0,,,,0,0,108.05276399999096,21.54997699999025,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42557,,,,,,,海平縣,海平縣,0,,,,0,0,107.66960499997941,21.446263999979497,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42561,,,,,,,玉山縣,玉山縣,0,,,,0,0,108.45049999999615,21.858882999995874,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42565,,,,,,,宋廣縣,宋廣縣,0,,,,0,0,108.94867699999888,22.286605999998862,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42575,,,,,,,程鄉縣,程鄉縣,0,,,,0,0,116.11049700067267,24.315780999637774,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42578,,,,,,,興寧縣,興寧縣,0,,,,0,0,115.69923600040282,24.215482999785937,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42593,,,,,,,始興縣,始興縣,0,,,,0,0,114.03466000003145,24.984045999984275,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42602,,,,,,,陽山縣,陽山縣,0,,,,0,0,112.62415700000072,24.47315299999966,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42604,,,,,,,桂陽縣,桂陽縣,0,,,,0,0,112.37812100000029,24.779700999999868,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42606,,,,,,,希平縣,希平縣,0,,,,0,0,112.17645300000012,24.694096999999946,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42608,,,,,,,廣惠縣,廣惠縣,0,,,,0,0,112.07833100000009,24.770005999999974,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42622,,,,,,,安遂縣,安遂縣,0,,,,0,0,111.721893,22.935515999999996,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42629,,,,,,,龍鄉縣,龍鄉縣,0,,,,0,0,111.43830900000002,22.547064000000002,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42634,,,,,,,永熙縣,永熙縣,0,,,,0,0,111.52877299999999,22.758935000000005,1,seat,,CHGIS V6,,,,
588,chgis_map_layer,county_seat,同時期CHGIS,county,,42638,,,,,,,安南縣,安南縣,0,,,,0,0,111.30812799999998,22.726545,1,seat,,CHGIS V6,,,,
